name,wager,wager_count,player_hands
WOPR,5,3,"{'Allice': [2, 5, 5, 6], 'WOPR': [1, 5, 2], 'Andy': [3, 1, 6, 3], 'Hal': [4, 5]}"
Andy,3,4,"{'WOPR': [1, 5, 2], 'Andy': [3, 1, 6, 3], 'Hal': [4, 5], 'Allice': [2, 5, 5, 6]}"
Hal,5,4,"{'Andy': [3, 1, 6, 3], 'Hal': [4, 5], 'Allice': [2, 5, 5, 6], 'WOPR': [1, 5, 2]}"
Allice,5,5,"{'Hal': [4, 5], 'Allice': [2, 5, 5, 6], 'WOPR': [1, 5, 2], 'Andy': [3, 1, 6, 3]}"
WOPR,5,6,"{'Andy': [3, 1, 6, 3], 'Hal': [4, 5], 'Allice': [5, 5, 6], 'WOPR': [1, 5, 2]}"
Hal,5,1,"{'Andy': [4, 4, 4, 4], 'Hal': [3, 5], 'Allice': [1, 5, 2], 'WOPR': [1, 5, 4]}"
Allice,5,2,"{'Hal': [3, 5], 'Allice': [1, 5, 2], 'WOPR': [1, 5, 4], 'Andy': [4, 4, 4, 4]}"
WOPR,5,3,"{'Allice': [1, 5, 2], 'WOPR': [1, 5, 4], 'Andy': [4, 4, 4, 4], 'Hal': [3, 5]}"
Andy,4,4,"{'WOPR': [1, 5, 4], 'Andy': [4, 4, 4, 4], 'Hal': [3, 5], 'Allice': [1, 5, 2]}"
Hal,5,4,"{'Andy': [4, 4, 4, 4], 'Hal': [3, 5], 'Allice': [1, 5, 2], 'WOPR': [1, 5, 4]}"
Allice,5,5,"{'Hal': [3, 5], 'Allice': [1, 5, 2], 'WOPR': [1, 5, 4], 'Andy': [4, 4, 4, 4]}"
WOPR,5,6,"{'Andy': [4, 4, 4, 4], 'Hal': [3, 5], 'Allice': [5, 2], 'WOPR': [1, 5, 4]}"
Hal,4,1,"{'Andy': [4, 2, 5, 2], 'Hal': [2, 4], 'Allice': [4, 3], 'WOPR': [6, 6, 1]}"
Allice,4,2,"{'Hal': [2, 4], 'Allice': [4, 3], 'WOPR': [6, 6, 1], 'Andy': [4, 2, 5, 2]}"
WOPR,6,2,"{'Allice': [4, 3], 'WOPR': [6, 6, 1], 'Andy': [4, 2, 5, 2], 'Hal': [2, 4]}"
Andy,2,3,"{'WOPR': [6, 6, 1], 'Andy': [4, 2, 5, 2], 'Hal': [2, 4], 'Allice': [4, 3]}"
Hal,4,3,"{'Andy': [4, 2, 5, 2], 'Hal': [2, 4], 'Allice': [4, 3], 'WOPR': [6, 6, 1]}"
Allice,4,4,"{'Hal': [2, 4], 'Allice': [4, 3], 'WOPR': [6, 6, 1], 'Andy': [4, 2, 5, 2]}"
WOPR,6,4,"{'Allice': [4, 3], 'WOPR': [6, 6, 1], 'Andy': [4, 2, 5, 2], 'Hal': [2, 4]}"
Andy,2,5,"{'WOPR': [6, 6, 1], 'Andy': [4, 2, 5, 2], 'Hal': [2, 4], 'Allice': [4, 3]}"
Hal,4,5,"{'Andy': [4, 2, 5, 2], 'Hal': [2, 4], 'Allice': [4, 3], 'WOPR': [6, 6, 1]}"
Allice,4,6,"{'WOPR': [6, 6, 1], 'Andy': [4, 2, 5, 2], 'Hal': [4], 'Allice': [4, 3]}"
Andy,2,1,"{'WOPR': [5, 6, 5], 'Andy': [2, 2, 4, 2], 'Hal': [4], 'Allice': [4, 3]}"
Hal,4,1,"{'Andy': [2, 2, 4, 2], 'Hal': [4], 'Allice': [4, 3], 'WOPR': [5, 6, 5]}"
Allice,4,2,"{'Hal': [4], 'Allice': [4, 3], 'WOPR': [5, 6, 5], 'Andy': [2, 2, 4, 2]}"
WOPR,5,2,"{'Allice': [4, 3], 'WOPR': [5, 6, 5], 'Andy': [2, 2, 4, 2], 'Hal': [4]}"
Andy,2,3,"{'WOPR': [5, 6, 5], 'Andy': [2, 2, 4, 2], 'Hal': [4], 'Allice': [4, 3]}"
Hal,4,3,"{'Andy': [2, 2, 4, 2], 'Hal': [4], 'Allice': [4, 3], 'WOPR': [5, 6, 5]}"
Allice,4,4,"{'Hal': [4], 'Allice': [4, 3], 'WOPR': [5, 6, 5], 'Andy': [2, 2, 4, 2]}"
WOPR,5,4,"{'Allice': [4, 3], 'WOPR': [5, 6, 5], 'Andy': [2, 2, 4, 2], 'Hal': [4]}"
Andy,2,5,"{'WOPR': [5, 6, 5], 'Andy': [2, 2, 4, 2], 'Hal': [4], 'Allice': [4, 3]}"
Hal,4,5,"{'Andy': [2, 2, 4, 2], 'Hal': [4], 'Allice': [4, 3], 'WOPR': [5, 6, 5]}"
Allice,4,6,"{'WOPR': [5, 6, 5], 'Andy': [2, 2, 4, 2], 'Hal': [], 'Allice': [4, 3]}"
Allice,4,1,"{'Allice': [6, 4], 'WOPR': [3, 2, 6], 'Andy': [2, 5, 2, 3]}"
WOPR,6,1,"{'WOPR': [3, 2, 6], 'Andy': [2, 5, 2, 3], 'Allice': [6, 4]}"
Andy,2,2,"{'Andy': [2, 5, 2, 3], 'Allice': [6, 4], 'WOPR': [3, 2, 6]}"
Allice,6,2,"{'Allice': [6, 4], 'WOPR': [3, 2, 6], 'Andy': [2, 5, 2, 3]}"
WOPR,6,3,"{'WOPR': [3, 2, 6], 'Andy': [2, 5, 2, 3], 'Allice': [6, 4]}"
Andy,2,4,"{'Andy': [2, 5, 2, 3], 'Allice': [6, 4], 'WOPR': [3, 2, 6]}"
Allice,6,4,"{'Allice': [6, 4], 'WOPR': [3, 2, 6], 'Andy': [2, 5, 2, 3]}"
WOPR,6,5,"{'Allice': [4], 'WOPR': [3, 2, 6], 'Andy': [2, 5, 2, 3]}"
Andy,4,1,"{'Andy': [5, 4, 4, 4], 'Allice': [1], 'WOPR': [3, 6, 2]}"
Allice,1,2,"{'Allice': [1], 'WOPR': [3, 6, 2], 'Andy': [5, 4, 4, 4]}"
WOPR,6,2,"{'WOPR': [3, 6, 2], 'Andy': [5, 4, 4, 4], 'Allice': [1]}"
Andy,4,3,"{'Andy': [5, 4, 4, 4], 'Allice': [1], 'WOPR': [3, 6, 2]}"
Allice,1,4,"{'Allice': [1], 'WOPR': [3, 6, 2], 'Andy': [5, 4, 4, 4]}"
WOPR,6,4,"{'Allice': [], 'WOPR': [3, 6, 2], 'Andy': [5, 4, 4, 4]}"
Andy,3,2,"{'Andy': [2, 5, 3, 3], 'WOPR': [3, 4, 3]}"
WOPR,3,3,"{'WOPR': [3, 4, 3], 'Andy': [2, 5, 3, 3]}"
Andy,3,4,"{'WOPR': [3, 4, 3], 'Andy': [5, 3, 3]}"
Andy,3,1,"{'Andy': [4, 5, 3], 'WOPR': [1, 6, 3]}"
WOPR,6,1,"{'WOPR': [1, 6, 3], 'Andy': [4, 5, 3]}"
Andy,5,2,"{'Andy': [4, 5, 3], 'WOPR': [1, 6, 3]}"
WOPR,6,2,"{'WOPR': [1, 6, 3], 'Andy': [4, 5, 3]}"
Andy,5,3,"{'WOPR': [6, 3], 'Andy': [4, 5, 3]}"
Andy,5,1,"{'Andy': [5, 5, 2], 'WOPR': [1, 5]}"
WOPR,5,2,"{'WOPR': [1, 5], 'Andy': [5, 5, 2]}"
Andy,5,3,"{'WOPR': [1, 5], 'Andy': [5, 2]}"
Andy,5,1,"{'Andy': [3, 6], 'WOPR': [1, 1]}"
WOPR,1,2,"{'WOPR': [1, 1], 'Andy': [3, 6]}"
Andy,5,2,"{'WOPR': [1, 1], 'Andy': [6]}"
Andy,3,1,"{'Andy': [3], 'WOPR': [3, 4]}"
WOPR,4,1,"{'WOPR': [3, 4], 'Andy': [3]}"
Andy,3,2,"{'WOPR': [3, 4], 'Andy': []}"
